89.38, 192.8
89.38, 224.0
89.38, 237.7
89.38, 193.8
89.95, 105.9
89.95, 175.4
89.95, 216.9
89.95, 233.7
89.95, 239.2
90.53, 128.2
90.53, 201.4
90.53, 226.7
90.53, 248.4
90.53, 216.8
91.10, 116.9
91.10, 178.0
91.10, 217.0
91.10, 239.6
91.10, 240.1
91.67, 127.8
91.67, 190.7
91.67, 218.4
91.67, 188.3
91.67, 208.5
92.25, 113.2
92.25, 179.5
92.25, 216.7
92.25, 230.8
92.25, 246.2
92.82, 131.6
92.82, 190.7
92.82, 220.1
92.82, 200.2
92.82, 219.1
93.39, 118.5
93.39, 186.4
93.39, 222.7
93.39, 243.0
93.39, 242.5
93.97, 129.6
93.97, 192.4
93.97, 223.1
93.97, 191.2
93.97, 182.6
94.54, 100.5
94.54, 171.9
94.54, 217.3
94.54, 231.8
94.54, 236.8
95.11, 127.0
95.11, 182.0
95.11, 211.3
95.11, 216.7
95.11, 198.4
95.68, 108.0
95.68, 156.8
95.68, 177.9
95.68, 191.3
95.68, 226.4
96.26, 122.3
96.26, 174.7
96.26, 208.7
96.26, 229.9
96.26, 182.9
96.83, 100.5
96.83, 171.8
96.83, 203.5
96.83, 219.5
96.83, 213.4
97.40, 114.7
97.40, 164.7
97.40, 181.1
97.40, 211.5
97.40, 233.2
97.98, 125.2
97.98, 179.5
97.98, 203.8
97.98, 207.7
97.98, 188.0
98.55, 103.2
98.55, 162.4
98.55, 179.6
98.55, 199.3
98.55, 193.3
99.12, 105.6
99.12, 168.8
99.12, 202.0
99.12, 229.3
99.12, 213.0
99.69, 115.3
99.69, 156.4
99.69, 175.8
99.69, 195.9
99.69, 200.9
100.27, 109.8
100.27, 145.8
100.27, 181.3
100.27, 190.4
100.27, 186.5
100.84, 102.7
100.84, 156.3
100.84, 198.2
100.84, 171.8
100.84, 176.3
101.41, 97.8
101.41, 140.6
101.41, 172.5
101.41, 186.8
101.41, 208.9
101.99, 113.5
101.99, 163.1
101.99, 184.7
101.99, 177.4
101.99, 173.4
102.56, 95.4
102.56, 145.1
102.56, 186.0
102.56, 192.2
102.56, 196.5
103.13, 107.6
103.13, 153.8
103.13, 184.2
103.13, 152.8
103.13, 180.7
103.71, 99.9
103.71, 165.8
103.71, 205.5
103.71, 237.1
103.71, 226.7
104.28, 122.1
104.28, 170.0
104.28, 209.8
104.28, 191.7
104.28, 203.2
104.85, 110.6
104.85, 174.4
104.85, 193.6
104.85, 212.0
104.85, 227.9
105.42, 122.9
105.42, 129.3
105.42, 171.4
105.42, 181.4
105.42, 173.7
106.00, 94.6
106.00, 159.7
106.00, 163.5
106.00, 187.1
106.00, 198.0
106.57, 107.8
106.57, 175.0
106.57, 201.6
106.57, 211.8
106.57, 176.0
107.14, 97.0
107.14, 164.0
107.14, 156.1
107.14, 194.2
107.14, 204.0
107.72, 111.2
107.72, 169.5
107.72, 172.8
107.72, 196.5
107.72, 171.8
108.29, 95.3
108.29, 143.2
108.29, 160.9
108.29, 192.9
108.29, 197.3
108.86, 107.9
108.86, 167.0
108.86, 217.8
108.86, 229.8
108.86, 230.3
109.43, 123.7
109.43, 181.4
109.43, 199.0
109.43, 201.2
109.43, 208.2
110.01, 113.0
110.01, 176.5
110.01, 194.7
110.01, 219.0
110.01, 227.3
110.58, 122.3
110.58, 185.1
110.58, 199.5
110.58, 168.1
110.58, 201.5
111.15, 110.2
111.15, 159.1
111.15, 195.6
111.15, 202.4
111.15, 215.7
111.73, 116.2
111.73, 179.8
111.73, 184.3
111.73, 193.0
111.73, 218.1
112.30, 118.0
112.30, 178.2
112.30, 193.0
112.30, 208.4
112.30, 191.2
112.87, 104.5
112.87, 181.6
112.87, 204.7
112.87, 188.0
112.87, 205.9
113.45, 111.8
113.45, 176.0
113.45, 188.5
113.45, 195.7
113.45, 182.8
114.02, 100.7
114.02, 159.2
114.02, 188.2
114.02, 180.4
114.02, 197.4
114.59, 107.7
114.59, 170.4
114.59, 197.3
114.59, 213.0
114.59, 216.1
115.16, 116.8
115.16, 174.4
115.16, 196.3
115.16, 167.8
